"Value1","Value2","Value3","Value4"
7.998085,6.108893,9.041518,7.903689
9.997376,6.971871,9.958181,8.013529
0.04718065,5.032043,7.964941,0.06429513
7.887442,7.963997,7.990932,0.1363369
1.226852,0.4861111,4.780093,1.423611
2.719907,5.706019,4.6875,0.474537
0.5324074,0.625,0.5555556,0.2083333
6.967593,7.615741,2.361111,4.872685
7.326389,5.99537,0.4861111,5.706019
8.715278,7.939815,8.49537,8.402778
0.7523148,6.203704,0.8564815,0.8564815
0.8564815,3.645833,8.055556,4.236111
8.587963,7.465278,8.912037,1.643519
8.541667,0.5092593,7.777778,5.99537
8.865741,2.1875,7.465278,1.493056
1.458333,8.090278,2.777778,3.541667
8.49537,1.226852,5.231481,5.99537
9.131944,0.9375,8.888889,8.263889
5.381944,6.597222,9.189815,8.009259
5.185185,8.541667,5.717593,5.011574
1.446759,1.493056,4.699074,0.2083333
8.321759,6.539352,1.944444,1.319444
1.643519,1.597222,1.030093,5.520833
4.62963,1.585648,7.75463,8.020833
0.2083333,0.9375,0.625,0.2430556
0.3240741,8.726852,0.4166667,6.053241
9.247685,7.627315,6.990741,8.125
8.634259,8.912037,7.199074,8.402778
5.185185,1.921296,1.412037,1.226852
3.761574,9.282407,0.6018519,0.9375
5.104167,4.988426,7.881944,4.930556
0.3125,1.585648,0.3356481,3.310185
1.446759,8.217593,8.402778,1.273148
9.444444,0.7638889,4.525463,5.740741
0.7175926,0.5555556,0.2430556,0.4166667
8.865741,8.888889,4.6875,5.023148
9.097222,8.402778,8.865741,8.18287
0.625,1.180556,0.7638889,1.365741
6.041667,6.539352,1.643519,7.523148
6.574074,5.717593,6.62037,3.645833
7.326389,2.291667,8.784722,9.74537
8.912037,1.365741,1.666667,0.4861111
2.777778,8.125,1.273148,1.215278
1.261574,4.525463,5.393519,0.625
0.7291667,3.726852,9.363426,1.226852
1.076389,8.726852,7.083333,5.011574
4.965278,0.6018519,0.2893519,1.689815
9.571759,4.872685,9.097222,0.7523148
3.680556,0.3472222,2.083333,1.50463
8.530093,9.398148,5.451389,7.326389
3.275463,5.555556,4.976852,4.525463
0.5092593,1.643519,0.5902778,0.7638889
4.780093,0.8564815,2.222222,4.282407
7.037037,5.231481,4.282407,3.726852
8.796296,8.715278,9.699074,9.363426
4.027778,0.6134259,0.7523148,0.4861111
1.319444,2.222222,1.446759,0.7523148
1.365741,5.023148,1.446759,6.724537
6.828704,5.023148,7.523148,8.020833
0.01157407,0.5439815,0.5208333,1.215278
3.680556,0.4282407,5.185185,7.881944
8.125,4.62963,6.273148,4.699074
1.006944,0.8564815,1.296296,0.5324074
1.458333,0.7523148,2.708333,0.625
7.881944,6.574074,6.724537,8.020833
8.460648,7.777778,0.6018519,8.541667
4.027778,1.689815,2.719907,2.1875
8.020833,8.587963,7.615741,8.773148
4.74537,1.19213,4.965278,0.4861111
0.7060185,9.282407,4.988426,1.226852
0.7523148,3.541667,7.152778,8.298611
1.030093,5.393519,4.780093,1.770833
1.180556,0.5439815,0.625,2.314815
8.657407,8.912037,9.62963,9.131944
1.006944,2.210648,1.944444,2.222222
0.01157407,0.4282407,0.2893519,0.4166667
0.9722222,1.770833,9.606481,0.7986111
1.643519,1.597222,2.071759,0.5555556
8.18287,9.097222,7.789352,8.634259
1.643519,4.780093,0.8564815,4.236111
7.199074,7.800926,8.275463,8.125
7.939815,7.199074,9.143519,8.587963
1.689815,1.921296,1.643519,6.724537
5.648148,6.111111,2.210648,8.310185
0.7175926,1.180556,0.6134259,0.6018519
7.037037,6.875,8.657407,8.217593
1.921296,1.006944,0.8564815,1.5625
2.361111,4.988426,6.273148,5.648148
8.784722,1.597222,2.210648,7.488426
0.4282407,0.2430556,0.3356481,0.4166667
0.7291667,4.525463,0.7291667,1.643519
0.6134259,4.62963,2.708333,0.5324074
2.002315,1.365741,5.99537,8.865741
0.2430556,7.488426,0.5324074,6.62037
6.365741,8.530093,7.708333,7.75463
3.541667,8.541667,5.023148,8.796296
0.5208333,0.3356481,0.787037,0.5555556
8.865741,8.576389,9.247685,7.615741
1.261574,0.9953704,2.002315,0.6018519
1.446759,0.01157407,9.74537,1.585648
5.381944,9.363426,8.865741,2.708333
0.6828704,0.4861111,1.19213,0.6134259
8.125,8.020833,7.465278,6.111111
5.011574,0.6018519,4.872685,0.6018519
6.967593,9.143519,8.715278,8.194444
5.717593,0.7291667,8.912037,6.990741
2.083333,0.7986111,1.631944,2.361111
3.761574,4.282407,5.99537,4.965278
9.189815,8.217593,8.657407,9.178241
8.009259,7.75463,8.49537,8.530093
6.50463,5.451389,4.027778,5.393519
1.319444,1.597222,0.6018519,0.2430556
0.6134259,0.3125,0.9953704,0.3472222
7.789352,7.939815,8.402778,8.125
1.631944,2.060185,2.314815,2.800926
5.277778,7.800926,7.037037,7.881944
9.918981,9.236111,9.409722,9.606481
9.398148,7.662037,0.5208333,5.555556
8.773148,5.717593,7.523148,0.3356481
5.023148,2.314815,2.719907,0.9143519
7.951389,5.555556,2.719907,8.460648
4.236111,1.076389,8.703704,8.090278
8.321759,1.261574,2.083333,6.62037
7.070438,8.041622,8.094984,8.735326
7.337247,4.967983,5.928495,7.422625
6.216649,7.155816,5.021345,5.990741
7.337247,5.245464,5.128068,7.411953
4.989328,6.89968,5.128068,6.3127
8.447172,8.724653,9.397012,9.130203
7.26254,5.288154,4.935966,4.711846
8.03095,9.130203,7.774813,7.953704
4.967983,5.074707,7.294557,4.711846
4.41302,4.348986,4.647812,4.487727
4.060832,4.039488,4.103522,3.858058
9.546425,8.959445,9.034152,9.108858
7.046296,5.288154,4.434365,9.546425
4.359658,4.882604,5.117396,4.316969
7.742796,7.411953,9.055496,6.910352
7.337247,9.236926,7.155816,8.724653
3.772679,5.490928,8.447172,4.989328
8.489861,5.288154,4.925293,5.715048
3.175027,3.64461,5.715048,4.487727
4.018143,9.098186,7.155816,3.025614
3.431163,3.996798,5.288154,4.519744
8.041622,7.070438,5.853789,7.347919
9.098186,9.557097,7.209178,7.209178
6.430096,4.188901,4.807898,6.3127
5.128068,9.236926,3.025614,8.479189
7.049093,7.774813,8.745998,9.204909
6.120598,8.61793,8.21238,7.80683
7.018519,9.631804,3.175027,4.989328
7.764141,3.64461,4.316969,7.046296
7.80683,8.788687,4.882604,4.989328
7.411953,5.032017,8.649947,3.847385
4.039488,4.188901,3.858058,5.928495
4.41302,7.572038,4.743863,4.967983
4.199573,5.935185,4.989328,3.772679
7.742796,7.953704,5.512273,8.03095
3.847385,5.277481,8.436499,4.925293
8.649947,4.082177,8.788687,6.302028
5.990741,4.018143,5.853789,8.020277
9.482391,9.482391,9.002134,9.599787
8.745998,5.576307,5.90715,8.884739
4.807898,4.59445,7.347919,5.576307
7.209178,5.277778,3.64461,5.010672
8.788687,5.277481,5.981857,9.204909
5.149413,8.532551,8.703308,9.002134
8.03095,8.03095,5.138741,8.489861
8.703308,6.889007,7.902882,7.44397
5.074707,4.962963,6.430096,6.526147
7.774813,7.209178,6.910352,7.497332
5.437567,5.685185,5.288154,4.156884
8.703308,8.842049,9.055496,8.596585
9.098186,8.628602,8.553895,8.03095
4.188901,3.932764,4.989328,4.060832
2.609392,2.240741,2.033084,2.171825
7.358591,9.002134,7.337247,8.436499
8.959445,7.465315,8.265742,6.430096
3.772679,4.882604,4.391676,3.996798
3.719317,5.277481,4.916667,3.907407
2.033084,2.054429,2.171825,2.33191
4.348986,4.359658,4.957311,5.170758
8.735326,9.514408,9.034152,7.44397
8.692636,7.774813,5.170758,4.916667
5.576307,5.576307,9.493063,8.223052
5.277778,5.448239,7.465315,8.052295
9.514408,8.479189,6.696905,6.611526
6.120598,4.59445,5.341515,8.660619
8.020277,8.532551,8.724653,3.719317
9.482391,8.265742,8.916756,4.711846
9.247599,7.358591,9.482391,8.735326
8.062967,7.678762,7.155816,9.204909
3.057631,2.609392,2.833333,2.940235
6.302028,5.90715,3.175027,5.288154
6.611526,7.03842,4.391676,8.223052
7.481481,8.596585,7.465315,8.457844
9.098186,4.957311,6.600854,5.935185
9.130203,7.764141,5.074707,7.44397
3.431163,4.338314,2.940235,4.391676
5.245464,2.940235,8.169691,4.946638
5.832444,7.44397,4.41302,5.149413
8.884739,8,3.772679,8.479189
6.611526,3.858058,2.833333,4.882604
8.596585,2.940235,4.5,4.156884
7.070438,5.138741,5.685185,4.359658
9.034152,6.462113,2.940235,9.247599
5.512273,2.73746,4.957311,8.287086
7.678762,9.130203,8.553895,6.045891
7.497332,7.018519,6.398079,4.348986
5.021345,4.935966,3.431163,7.347919
4.156884,8.223052,5.394877,3.132337
8.169691,8.062967,4.946638,3.932764
7.155816,8.062967,8.61793,4.59445
5.832444,9.268943,3.132337,8.21238
9.236926,5.853789,6.3127,4.59445
8.084312,5.685185,6.600854,5.277778
8.447172,7.721451,5.256137,8.052295
2.609392,2.054429,1.723586,2.033084
8.479189,7.902882,7.861111,6.611526
6.462113,4.188901,7.582711,8.447172
4.039488,4.039488,8.596585,5.490928
8.895411,5.245464,7.774813,6.686233
3.907407,7.518677,5.935185,8.03095
6.910352,5.672359,4.188901,6.889007
5.715048,5.501601,3.907407,6.611526
4.669157,7.337247,5.437567,9.130203
4.316969,8.724653,7.44397,7.861111
3.057631,8.201708,2.801494,8.628602
4.199573,9.268943,6.184632,8.745998
4.338314,7.422625,7.049093,5.170758
2.459979,2.240741,1.819637,2.033084
6.686233,4.199573,5.341515,8.9381
7.049093,7.337247,6.889007,5.341515
8.596585,9.546425,9.386339,5.288154
8.084312,6.771612,5.672359,8.201708
7.44397,8.436499,9.631804,7.347919
5.117396,4.359658,6.430096,5.981857
7.582711,8.884739,6.430096,9.546425
7.294557,7.913554,5.010672,4.060832
5.832444,9.877268,4.59445,7.678762
1.382833,0.9708388,1.076672,9.099106
9.690046,9.245984,9.388535,9.930813
2.103295,2.227492,6.002898,4.293664
8.676706,7.102068,8.892791,6.395428
9.9566,9.793892,2.04162,8.033236
0.7437212,7.220939,7.689583,6.441191
7.103639,7.689583,9.664351,9.422936
3.988848,3.950684,6.954937,2.62367
0.6983093,4.289631,1.589489,3.492938
6.134285,2.454203,4.987076,2.03063
6.909502,4.34482,8.415243,8.219043
1.285916,1.881316,0.06094326,3.772056
1.069753,3.578684,3.181997,4.549234
8.415243,8.532458,8.326644,8.925016
0.6759284,3.121517,0.6983093,2.875909
6.197237,4.95633,8.150409,6.505124
0.9708388,1.170632,0.6756856,3.998954
6.566337,8.315961,7.102068,7.747493
9.949323,9.971448,9.989034,9.536677
3.372896,1.230955,0.04139167,0.03407254
8.181196,7.149999,8.033236,8.467242
5.980879,3.988848,6.566337,9.125155
5.03376,7.936009,3.578684,9.022786
0.8774994,3.076286,2.936029,1.491469
6.997472,8.033236,9.905386,8.892791
1.950873,7.149999,1.011282,0.9984623
8.775285,9.125155,1.069753,2.982979
0.3118713,4.948698,0.3367154,6.134285
9.878201,9.905386,9.930813,9.937264
0.02582533,1.019809,2.955035,4.549234
2.875909,2.04162,1.132126,2.080589
7.61122,6.46695,9.997999,8.459814
8.775285,2.017416,5.877799,4.987076
8.027475,9.536677,2.742156,7.103639
0.03407254,0.5038364,1.056723,0.02582533
9.878201,3.553388,1.949762,6.724905
4.263194,4.986414,1.804558,1.565255
1.069753,1.405588,0.3118713,0.2744554
2.62367,0.9366177,5.03376,1.087317
2.080589,3.988848,0.06600986,4.293664
5.912727,8.459814,9.008769,6.455973
1.230955,2.230217,2.092536,1.804558
0.4527964,6.197237,4.987076,3.781533
6.445894,7.46324,6.505124,6.973561
3.727131,2.454203,1.230955,3.158004
1.843958,3.070462,3.968014,3.030665
8.027475,8.459814,8.295296,7.911521
4.749738,6.197237,1.395225,3.538907
2.742156,8.828071,0.1130049,8.415243
9.438044,9.690046,9.476344,9.899346
3.002995,7.787382,3.050581,2.670737
3.713229,3.024864,8.343868,3.727131
1.405588,0.03873494,0.6703729,0.1218194
9.321149,2.961433,5.897384,4.683596
1.087317,2.227492,2.092536,0.9366177
8.870441,7.102068,6.566337,3.002995
2.017416,2.072759,0.6125115,2.884888
8.676706,5.500316,5.792067,8.821364
3.181997,9.079644,4.002997,2.03063
0.6703729,2.884888,1.881316,5.792067
5.140373,4.002997,1.950873,3.024864
8.028134,7.978189,9.245984,9.329316
2.436583,3.998954,3.52263,7.103639
5.968971,8.044604,6.997472,8.295296
8.219043,8.708328,8.467242,7.61122
1.999207,1.395225,2.670737,3.52263
2.227492,3.578684,3.781533,1.999207
7.220939,3.121517,1.566212,6.441191
0.6756856,5.60515,1.565255,1.152309
3.050581,2.982979,3.538907,1.382833
9.245984,9.414685,9.099106,8.168615
5.675037,0.8232422,4.913604,3.901175
2.884888,0.9819943,4.800007,8.870441
1.011282,7.61122,3.372896,2.04162
7.042421,8.044604,3.492938,2.955345
2.017416,4.372067,3.121517,2.961433
1.021414,9.388535,0.7579142,1.019809
0.2744554,0.03873494,0.6125115,0.05744866
9.0089,2.961433,8.870441,4.34482
9.476344,9.991417,9.949323,9.690046
1.395225,2.742156,4.006161,0.3367154
4.95633,6.954937,6.395428,5.500316
0.4527964,5.980879,7.866971,7.020642
8.168615,5.140373,0.9617784,6.46695
7.866971,5.912727,5.022691,7.978667
7.911521,5.922323,3.553388,8.027475
8.954758,8.295296,9.022786,8.532458
0.06094326,0.1130049,0.02582533,0.06600986
1.589489,1.076672,0.08593343,1.382833
6.702932,0.1130049,5.022691,3.830996
1.045781,4.600184,3.727131,6.702932
4.263194,2.03063,4.006161,4.372067
9.920384,9.414685,9.937264,9.219367
5.675037,7.020642,5.500316,4.002997
8.708328,9.321149,8.467242,9.422936
4.289631,9.878201,5.022691,6.488457
3.968014,0.0560496,0.9984623,0.8774994
7.417155,2.170321,0.1130049,8.181196
9.004422,1.021414,7.020642,7.46324
4.986414,1.881316,4.372067,8.150409
5.140373,1.069753,3.070462,7.978667
3.7887,9.949323,7.042421,7.978189
1.132126,4.337635,9.0089,2.710099
6.973561,0.8232422,8.343868,1.881316
5.897384,0.6983093,2.955345,1.045781
8.150409,4.337635,5.968971,2.875909
9.388535,9.989034,9.9566,9.930813
4.23884,2.103295,3.181997,1.076672
5.60515,5.877799,8.168615,0.9819943
0.7579142,0.6444577,0.7437212,4.600184
0.9617784,0.03407254,4.337635,0.06600986
0.9819943,5.061473,4.749738,6.002898
3.002995,3.267441,8.828071,1.491469
3.830996,4.683596,8.326644,0.9708388
1.132126,1.152309,3.030665,2.092536
3.781533,3.772056,1.170632,0.3118713
6.909502,4.23884,7.417155,4.948698
8.805556,8.712964,6.574074,6.944444
3.648148,2.703704,5.972222,2.722222
2.361111,5.212963,2.981482,3.5
7.203704,8.009259,7.703704,7.212963
3.25,3.888889,5.37037,2.620371
3.759259,3.944444,8.49074,5.814815
8.064815,4.287037,2.87037,2.361111
3.824074,6,6.611111,8.064815
3.25926,5.157408,3.185185,7.314815
3.25926,3.990741,3.944444,4
7.166667,6.898148,6.944444,7.314815
9.046296,9.361112,9.166667,9.231481
7.731481,7.962963,7.842593,8.805556
6.759259,3.888889,7.703704,6.138889
7.685185,2.648148,5.120371,3.972222
3.694445,4.888889,7.944445,9.240741
7.037037,3.824074,6.666667,8.49074
5.009259,8.787038,8.805556,6.407408
5.203704,2.722222,5.148148,4.175926
7.314815,5.472222,8.453704,7.981481
8.861111,7.62963,7.898148,5.509259
5.916667,4.842593,2.87037,7.314815
6.851852,6.638889,7.175926,6.824074
6.638889,6.564815,5.675926,7.037037
0.7500002,1.472222,1.472222,1.407407
4,6.796296,3.675926,5.472222
7.925926,8.027777,7.962963,8.212963
1.87963,1.601852,1.574074,1.101852
5.148148,9.074074,7.907408,5.990741
3.990741,6.740741,5.379629,5.37037
1.990741,4.092593,8.037037,7.712963
5.120371,2.981482,2.75,4
5.814815,6.925926,5.740741,7.555555
8.111112,8.333333,8.675926,8.101852
4.583333,3.240741,4.851852,7.055556
7.685185,7.944445,6.796296,7.990741
8.101852,7.490741,8.185186,7.351852
6.731482,7.342593,7.194445,7.962963
4,2.509259,6,5.185185
3.5,2.953704,5.407408,4.333334
6.851852,8.027777,8.101852,7.592593
8.333333,5.990741,5.703704,3.018518
1.87963,5.898149,3.185185,4.194445
6.759259,3.981481,7.981481,7.342593
6.87963,6.851852,7.712963,7.222222
8.888889,9.111112,9.240741,8.787038
6.037037,5.75926,1.981482,5.953704
7.898148,2.981482,4.842593,6.925926
7.731481,7.074074,8.990741,7.055556
5.898149,6.925926,5.675926,7.203704
4.916667,4.175926,1.990741,2.648148
8.074074,4.851852,4.796297,6.564815
3.240741,4.296296,3.370371,2.944445
6.722222,5.212963,7.685185,7.527778
7.157408,5.75,6.435185,6.666667
8.842593,8.898149,8.694445,8.611111
4.472223,2.268519,4.333334,7.027778
6.305555,7.314815,7.592593,7.222222
5.972222,4.888889,6,2.472223
2.268519,3.944444,3.759259,4.287037
3.416667,4.324074,5.185185,3.648148
9.111112,8.768518,8.805556,8.898149
4.888889,3.25,4.092593,5.75
4.092593,4,4.324074,3.5
7.018519,7.092592,7.592593,6.037037
8.027777,9.231481,9.240741,8.990741
8.49074,8.453704,8.611111,7.342593
5.212963,3.694445,7.981481,5.953704
9.046296,4.333334,7.731481,5.212963
8.805556,7.712963,7.203704,7
7.444445,8.101852,3.972222,8.675926
5.138889,7.981481,5.379629,7.907408
5.009259,8.842593,5.138889,9.046296
5.990741,4.472223,7.435185,8.453704
7.018519,7.092592,5.138889,7.268519
9.046296,5.25926,8.49074,7.444445
8.888889,6.305555,7.074074,4.314815
5.509259,8.842593,6.731482,8.12037
4.416667,7.037037,5.777778,9.111112
5.75,6.370371,6.824074,7.194445
5.740741,6.638889,7.175926,7.925926
6.490741,7.925926,4.296296,6.037037
7.981481,7.907408,5.157408,4.666667
3.018518,2.981482,2.87037,2.953704
7.703704,7.518519,7.990741,7.175926
7.981481,7.314815,7.111111,8.101852
6.370371,5.37037,6.305555,6.731482
7.518519,8.185186,5.75926,6.722222
8.453704,9.046296,9.185185,8.388889
5.703704,8.712964,6.435185,5.472222
3.759259,3.157407,4.240741,3.111111
7.018519,9.074074,5.351852,8.712964
5.740741,3.972222,2.981482,7.555555
2.425926,1.981482,1.814815,2.944445
2.472223,4.240741,2.361111,3.990741
7,6.796296,8.768518,6.898148
8.12037,6.407408,6.740741,8.268519
8.675926,8.268519,7.166667,6.638889
4.333334,4.240741,4.796297,5.407408
5.157408,3.25,2.944445,4.87037
2.75,7.518519,7.527778,8.861111
7.657408,7.62963,6.824074,8.694445
4.092593,2.981482,3.416667,4.287037
7.222222,5.379629,2.5,6.574074
7.157408,3.888889,8.009259,3.12963
7,4.583333,7.157408,4.472223
2.194445,6.740741,4.333334,8.287037
8.287037,8.064815,6.361112,7.027778
5.916667,8.388889,5.990741,4.666667
6.361112,7,4.972223,8.212963
8.388889,7.25,6.490741,3.675926
7.175926,8.453704,6.759259,7
6.611111,4.194445,3.648148,6.898148
5.379629,6.666667,6.740741,6.898148
2.5,3.157407,4.194445,7.842593
7.898148,8.064815,6.925926,6.898148
8.805556,7.657408,7.907408,8.268519
7.435185,8.898149,6.638889,3.12963
2.722222,7.175926,5.703704,6.833334
1.981482,0.7500002,1.87963,1.574074
8.138021,6.484375,7.708333,7.473958
7.65625,6.5625,7.5,8.710938
8.059896,7.395833,7.135417,8.541667
7.395833,8.450521,7.369792,8.059896
7.721354,7.65625,8.424479,6.419271
6.171875,7.604167,7.044271,7.239583
6.432292,6.640625,6.953125,8.632812
7.721354,8.359375,7.395833,8.541667
6.770833,6.848958,5.442708,5.703125
7.864583,8.111979,9.036458,7.083333
7.994792,6.679688,7.721354,6.835938
7.018229,7.682292,8.268229,8.554688
7.890625,7.981771,8.229167,8.4375
8.450521,8.059896,8.059896,8.541667
8.046875,8.085938,7.864583,8.059896
7.330729,7.330729,7.044271,6.835938
6.158854,6.484375,6.653646,6.289062
8.619792,8.619792,8.372396,8.307292
5.703125,6.835938,6.158854,5.416667
6.184896,6.276042,5.559896,6.835938
7.851562,8.645833,7.65625,7.473958
5.872396,6.184896,6.640625,6.927083
7.239583,7.708333,8.619792,8.554688
6.640625,5.664062,7.708333,7.617188
6.276042,8.372396,6.09375,8.554688
8.580729,7.890625,6.289062,8.75
7.447917,7.552083,6.601562,7.955729
6.458333,8.268229,7.721354,8.294271
7.708333,6.536458,7.239583,7.955729
5.442708,6.510417,5.585938,7.356771
8.697917,8.372396,8.333333,8.763021
6.731771,6.302083,5.585938,7.005208
7.890625,7.682292,7.5,7.8125
8.763021,8.085938,8.125,8.346354
7.695312,8.111979,6.653646,6.848958
5.546875,6.184896,6.40625,5.533854
7.565104,6.510417,7.695312,5.872396
8.59375,8.164062,8.294271,8.450521
7.447917,6.927083,6.653646,7.018229
6.835938,8.502604,6.653646,6.835938
7.890625,8.294271,7.851562,7.955729
6.184896,7.239583,6.679688,5.546875
8.268229,6.744792,6.276042,6.783854
7.5,6.966146,7.981771,7.786458
6.679688,7.083333,6.770833,7.890625
7.721354,8.190104,7.786458,7.942708
6.432292,8.242188,7.708333,8.606771
7.695312,8.138021,8.242188,8.190104
9.0625,8.671875,8.893229,8.997396
8.164062,8.489583,8.294271,8.671875
8.268229,8.138021,9.309896,8.958333
6.458333,7.473958,7.395833,7.291667
7.369792,7.369792,8.59375,9.257812
5.533854,5.872396,5.872396,5.950521
7.851562,7.955729,7.135417,7.486979
8.632812,6.171875,8.580729,8.580729
7.955729,7.369792,6.614583,9.257812
6.432292,8.476562,6.614583,8.294271
8.997396,6.445312,9.179688,8.229167
7.369792,5.390625,7.369792,7.018229
6.914062,8.007812,6.940104,7.955729
5.416667,9.166667,7.356771,8.489583
8.268229,8.854167,8.268229,7.239583
6.692708,8.346354,7.604167,7.669271
8.059896,8.398438,8.945312,8.059896
8.059896,8.229167,8.307292,8.671875
7.890625,7.65625,6.835938,7.330729
8.59375,8.125,9.661458,8.138021
6.276042,5.559896,6.106771,6.302083
7.708333,6.796875,7.395833,6.744792
8.450521,8.346354,7.955729,8.125
9.0625,7.65625,6.432292,6.276042
8.997396,7.486979,7.369792,8.125
7.044271,8.59375,7.291667,7.721354
9.661458,8.085938,8.164062,8.645833
6.445312,6.679688,8.333333,8.229167
6.445312,6.640625,6.523438,7.994792
7.695312,8.085938,8.450521,6.927083
7.369792,8.489583,8.190104,7.486979
8.059896,7.8125,7.695312,6.770833
5.546875,5.546875,5.611979,5.559896
8.580729,9.257812,8.710938,8.671875
5.234375,6.419271,5.416667,5.703125
7.057292,6.640625,7.018229,7.65625
5.872396,5.260417,6.184896,6.184896
7.604167,8.75,7.005208,8.268229
9.661458,8.476562,8.138021,7.486979
7.291667,7.708333,8.932292,7.213542
6.484375,6.653646,5.872396,7.851562
8.619792,8.997396,7.890625,8.619792
6.041667,7.734375,6.5625,7.552083
8.085938,7.695312,7.955729,6.380208
7.565104,5.585938,7.734375,7.65625
7.473958,6.09375,8.007812,7.890625
5.872396,7.434896,6.914062,8.059896
7.552083,6.09375,7.239583,6.458333
7.1875,7.760417,6.796875,7.695312
8.203125,8.033854,8.059896,7.903646
8.450521,8.151042,7.1875,5.664062
9.166667,8.945312,8.580729,8.606771
7.513021,8.4375,6.783854,6.966146
6.445312,7.695312,7.565104,6.041667
6.614583,7.695312,5.664062,6.445312
6.731771,8.632812,9.179688,7.5
7.942708,8.398438,6.640625,9.270833
5.611979,9.0625,7.695312,7.382812
8.033854,7.682292,8.554688,8.59375
7.044271,9.036458,5.950521,6.744792
6.432292,8.242188,7.057292,8.242188
7.018229,7.356771,8.359375,6.5625
8.932292,7.851562,7.864583,7.760417
9.0625,8.502604,8.125,5.950521
8.411458,6.40625,7.382812,7.434896
8.242188,7.513021,8.059896,5.572917
7.617188,8.398438,9.0625,8.541667
5.052083,4.84375,5.260417,5.104167
6.692708,5.546875,6.289062,6.601562
8.059896,8.424479,8.4375,8.854167
6.783854,7.5,6.419271,6.601562
7.617188,7.955729,8.046875,5.989583
5.240741,2.416667,3.870371,5.675926
5.101852,3.888889,2.212963,6.064815
0.3055555,5.092593,4.972223,7.740741
7.925926,2.037037,2.064815,0
3.287037,2.981482,1.592593,0.08333347
1.861111,1.638889,5,0.5277778
0.8240742,5.435186,2.935186,2.120371
5.694444,5.814815,6,7.055556
1.527778,4.037037,6,1.796296
4.898148,2.12963,2.120371,3.601852
0.5277778,0.8055556,0.5462964,5.444445
2.916667,4.981482,2.259259,1.203704
2.981482,3,2.074074,6.305555
5.194444,4.62963,3.75,3.222223
0.6759259,1.25,2.120371,1.324074
0.388889,5.425926,0.2037038,5.092593
2.462963,2.120371,2.018518,5.092593
1.925926,1.842593,1.527778,1.25
6.990741,8.212963,8.092593,7.120371
1.166667,0.6574076,2.935186,1.25
5.194444,4.87037,6.027778,5.5
2.074074,0.240741,5.333333,1.537037
0.240741,5.027778,0.08333347,0.08333347
1.444445,3.824074,2.12963,3.277778
5.5,7.055556,7.962963,5.509259
5.675926,4.935185,3.962963,2.907408
1.601852,5.907408,6.064815,7.611112
0,5.185185,1.601852,5.555556
5.537037,5.805556,5.12963,5.657407
5.555556,0.1018521,5.12963,0
2.398148,2.675926,1.685185,0.3981481
4.898148,3.324074,7.481482,8.203704
5.990741,2.916667,1.796296,3.842593
0.6944444,1.564815,2.925926,6.231482
3.703704,1.564815,0.3981481,2.490741
2.259259,0.8425928,3.287037,3.601852
4.787037,5.907408,4.981482,6.009259
3.962963,5.027778,3.222223,5.537037
4.537037,0.009259471,6.009259,1.796296
1.62963,1.601852,3.703704,0.9074073
5.592593,3.027778,2.296297,1.638889
0.5555556,3.027778,2.416667,5.435186
7.120371,6.962963,8.12037,8.203704
0.6944444,0.8425928,0,1.722222
4.981482,5.074074,3,2.574074
5.407408,5.537037,5.379629,5.296297
1.324074,0,1.324074,0.8333333
0.8055556,2.620371,0.5092593,0.05555577
6.787037,5.972222,6.712963,7.101852
5.972222,3.157407,6.12037,6.361112
1.842593,5.555556,2.675926,1.537037
0.06481489,4.935185,2.12963,1.833333
3.962963,5.212963,7.416667,0.8425928
2.018518,2.925926,6.518519,5.027778
1.685185,5.805556,6.361112,0.6944444
2.398148,0.3981481,3.027778,1.212963
0,1.592593,1.685185,0
8.388889,7.740741,8.5,8.712964
7.481482,5.092593,5.046296,7.287037
4.37963,6.12037,5.296297,1.25
0.6481481,3.703704,2.574074,2.064815
5.046296,1.388889,3.074074,0
1.722222,5.462963,5.120371,0.09259259
2.694444,2.555555,2.490741,2.620371
3.962963,5.092593,5.027778,4
3.842593,4,1.564815,3.222223
5.333333,5.212963,7.481482,5.435186
0.6759259,0.2037038,1.25,0.8518519
4.425926,6.055556,5.555556,5.296297
6.009259,5.027778,4.787037,2.462963
5.5,5.675926,3.222223,5.435186
0.05555577,6.787037,6.361112,1.361111
0.1666666,3.324074,3.75,1.361111
3.074074,3.962963,6.990741,0.2037038
6.787037,2.574074,0.7500002,2.916667
1.435185,2.925926,5.990741,5.240741
6.712963,0.6481481,1.212963,2.611112
5.379629,2.925926,1.611111,0
5.509259,4.787037,2.925926,2.907408
5.592593,5.425926,6.305555,6.231482
5.555556,4.953704,3.657407,2.916667
0.5555556,1.768519,1.638889,0.8055556
0.9074073,0.6018519,1.25,0.8518519
0.6018519,3.907408,0.8055556,5.185185
7.231481,6.712963,5.990741,7.416667
3.222223,2.935186,2.62963,4.981482
8.12037,8.083334,8.212963,9.064816
3.027778,2.268519,0.08333347,5.694444
5.407408,8.388889,5.740741,0.5462964
1.833333,2.62963,3.907408,1.925926
1.768519,5.435186,4.981482,6.435185
2.87037,2.296297,0.5462964,0.3981481
4.898148,2.296297,2.555555,4.87037
5.101852,5.555556,2.648148,0.462963
1.657408,5.212963,2.694444,2.037037
2.916667,2.962963,3.657407,2.212963
9.222223,9.018519,9.203705,9.500001
4.75,5.657407,2.962963,3.222223
